"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"E_6";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"D_6";"D_7";"Rho_0";"Fpos_0";"Fnorm_0"
-1.1305517361958692e+00;-1.5504638881308990e+00;-9.4985243485846438e-01;4.6495150812101432e-01;-2.3022958359066709e-01;1.7037668511423596e+00;-1.1643263497758092e+00;7.5325252786865171e-01;7.4148948666782744e-01;-1.2376688216052123e+00;-6.9485452124269198e-01;2.6967871864048822e+00;-1.7264006918607963e-01;1.5494602220355664e+00;-1.1098374779977534e-01;6.8227109786908691e-01;-1.2843729250344142e+00;4.9072849632136442e-02
9.9274999892027960e-01;5.0472318848253683e-01;-1.0939493960510076e+00;8.2593970607973188e-01;9.9139937903518971e-01;-1.0422803822093024e-01;-1.0779640860481277e+00;2.2993975892251584e+00;8.8425139355229432e-01;4.7543881332588506e-01;1.2209744976085597e-01;4.2541610837744170e-01;-9.2303467289719332e-01;-3.8752121113300753e-01;-1.3474061391875976e+00;1.3105705135125667e-01;-1.5232974661348181e-01;3.9830605449943673e-01
-5.0403384611626301e-01;-3.8472974879787736e-01;1.1734671763217071e+00;-1.6056516838815260e-01;-3.7318219092092825e-01;-1.8617770407688892e+00;1.1980919478629826e-01;-2.5215021688041833e-01;1.7182326752583055e-01;4.9968022871285667e-01;9.2333999457389693e-01;1.3875174884264556e+00;2.4128406157594828e-02;2.5814249274262607e-01;7.7344289567912994e-01;2.7709799321320096e-02;5.0459863247344805e-01;-2.3774915622164511e-01
-1.2569982921116210e+00;4.4461158514611865e-01;-1.9095085809190837e+00;1.2742420003119559e+00;1.2860979285234937e+00;-6.9204442795504684e-01;7.9987605980022314e-01;1.9672629406651342e-02;-1.3903269086757000e-01;-6.9191712047603304e-01;7.8390481699717385e-01;-1.8673396110302147e+00;1.4296382118025588e-01;-7.3177192641690536e-01;1.8828886323367413e+00;-1.1238311151043392e+00;-4.3327955171000310e-01;-9.6731440313943517e-01
-1.8439287140468263e+00;4.5067414533564520e-01;2.8310592602191947e-01;9.3003738657316093e-01;2.2528265542268868e+00;-1.5647925577894790e+00;1.8777978681744856e-01;-3.7253437915176985e-01;-8.5490699151567162e-01;-1.3244920348487402e-01;-1.0033476258080463e+00;5.0982629746726615e-01;-1.0346945992764565e-01;2.0437226795554581e-01;-9.2852511682938221e-01;1.2796426392078613e+00;6.3682261951640151e-01;-1.8189438561727009e-01
8.7503967017735251e-01;1.0548889447607899e+00;9.9236589415565157e-01;4.4628139569558267e-01;1.2802338383021912e+00;-1.0776742889125743e+00;-4.7454598009851695e-01;2.5691744824204427e-01;-4.3442056209517360e-01;-6.0447062077285318e-01;-1.7559742022568736e+00;-3.8599511354140004e-01;2.3714074578659952e-01;4.1001181090567063e-01;-1.4082253627142691e-01;-7.9113741530533821e-01;2.0200904843560541e+00;-5.4004464517032014e-01
-1.1505373383802975e+00;-5.8938924632422363e-01;-6.3734002912058174e-01;3.2183290158621408e-01;2.0372611833238121e+00;7.5661589459810008e-01;-1.4496698889101021e+00;-5.6323066081159590e-01;3.6678926693064767e-01;-8.7560961116528391e-01;1.1426573297972643e-01;-1.1648421508886240e+00;4.4763698291986098e-01;1.3239967727851992e-01;-1.1791253348866297e+00;-1.3059309489846125e+00;1.8432029539477615e+00;1.5758791999869572e+00
5.3737657059350896e-01;5.5173128458362142e-01;-1.0627646480002260e+00;4.9883708171657404e-01;4.2035836039109514e-02;2.0002914245069743e+00;2.1720585211535490e-01;-2.9059700403969230e-01;-5.0293525291117569e-01;-1.7025315698144883e+00;-9.5394288824613771e-01;3.9074504873673904e-01;-1.7913619048205918e+00;-1.1594780140961462e-02;-9.1270430098096178e-01;6.0569867317684811e-01;-4.9494842182750583e-02;9.0792373541137272e-01
-5.9503626766218587e-01;7.3391566593576085e-01;-1.2051273527008742e-01;-1.4107475149793409e+00;-2.0130021729301412e-01;-3.6784892344793146e-01;-1.3378981182114702e+00;-1.4721629596067545e-01;1.0515339131371551e+00;-4.1570942855903720e-01;8.0659806789035990e-02;-4.2104637821295848e-01;-5.8890625104785088e-01;-5.5893845511541673e-01;-5.8033347897993519e-02;-1.9546641599998132e-01;2.2307704989385866e+00;-1.0534470193607308e+00
-1.0501570301276906e+00;-5.6051815430036289e-02;5.6994001803967542e-01;-9.6967722137453471e-01;-5.2899086072509516e-01;4.4809253349065065e-01;1.3848200492352229e+00;8.4197626413343452e-01;1.0820718454636424e+00;5.6570084278552946e-01;-6.2044935361579168e-01;-7.1043711059723169e-01;1.3471443442246349e+00;1.4596745229812798e+00;-5.9208821788495036e-01;-5.6435353850527847e-01;-1.6310012096978697e+00;1.2571785288935919e+00
1.4813186930705069e+00;-2.6385138299561661e+00;3.1705871201662985e+00;-4.2689723132712148e-01;-7.5816916007268853e-01;-1.6649986063471511e-01;2.6779186665921884e-01;2.2673848988330398e+00;1.0434104871253815e+00;-3.6907000856133104e-02;-1.0196928750150187e+00;6.6141392378780006e-01;1.9030261625170726e+00;6.0422890677280994e-01;2.1442204218359255e+00;-5.5114147451276507e-01;-5.1936748091214646e-01;2.3944999785161786e-01
5.2784907214419544e-02;1.1232013863144157e+00;-1.2287470215801002e+00;-8.6868587407117814e-01;1.8395079934435614e+00;1.4385610392051682e+00;-4.9105471422554869e-01;1.0086355671693106e+00;-1.0516458661885351e+00;1.7586897918095606e-01;8.4299610900266608e-01;2.2988877887990564e-01;7.0436675045756802e-01;1.4248634428264222e+00;3.9498622847315995e-01;1.2768186196178819e+00;-8.8827479942772503e-01;2.6739182789256971e-01
2.2810250689551119e+00;-1.3110861635976387e+00;-6.5249776598564235e-01;-5.0646351377275745e-02;-3.9299981388572228e-02;5.8751235002268964e-01;-4.3743308603759001e-01;1.9629454710440379e+00;8.5804726957610644e-01;4.8714366101952816e-01;1.1283684566042913e+00;-1.0164063908593297e+00;7.8975539612923484e-01;-2.7875956749377934e-01;-4.5474651308183989e-01;3.4443867408021044e-02;-1.0417892778738969e+00;-1.5662947987482415e-01
-1.4720680733485800e+00;-4.5875014992915952e-01;-1.1485792430329875e+00;1.7524610056621828e+00;-6.7099018477035910e-01;1.8357705800100073e+00;-6.4988693169148193e-01;-2.0355032181669622e-01;1.0169184400788485e+00;-2.8405122410321654e-01;-6.9898312330270707e-01;-3.5826304585527868e-01;-7.3575844177316641e-01;-1.1019682773399080e+00;1.0115286978506075e+00;4.5382328886884088e-01;-1.3874140715881556e-01;1.0710153751628204e+00
-6.9694703072341394e-02;-1.5246154505988454e+00;4.3942874975930629e-01;5.6226032667630355e-01;3.5073337618618217e-01;-1.5873498593584792e+00;1.0679247691722833e+00;-1.8524694919838478e+00;8.7600925240250271e-01;-8.7059856253110690e-01;1.9327091714860525e-01;7.8242011779293130e-01;7.5726105882732675e-01;-8.9675057216919807e-01;-7.1359045530551202e-01;7.6566788293968047e-01;5.9685223179591940e-01;-3.4540347009317862e-01
7.5464634665240549e-01;7.6003184798989631e-01;-1.5402118932114210e+00;-2.5440079215720796e-01;5.2637812864096079e-02;7.9389681204765666e-02;-7.8782100528130317e-01;1.7416104693009651e+00;-1.2047258517293458e+00;9.2663237422927913e-01;1.0112417028749987e+00;-6.1489814859572534e-01;1.3828501276196775e-01;6.0302647842466994e-01;-8.3420484936347794e-01;-1.0465958084081783e+00;-2.6569857563693361e-01;5.1408195942214174e-01
1.6314223995474495e+00;1.5056333437413789e+00;2.4636237994657875e+00;-1.7077926031737354e+00;-1.2695614121253032e-01;-1.4231457462190258e+00;1.0509069643794773e+00;-1.5556407695803274e+00;-1.7973979815106476e+00;1.4663046075670483e+00;4.8658912748113287e-01;1.6337876232286364e+00;-1.1045596910433018e+00;1.4160130550027758e-01;1.6525183606439398e+00;-1.5002901843307145e-02;-1.0918248705495952e+00;-2.7119092733379213e-01
-9.7973569943912009e-01;-1.1107562895079839e+00;-1.5129131625153552e-01;-6.8044702487177075e-02;1.3889456399916207e+00;4.6083034683282970e-01;-1.0793936681608924e+00;7.9525594105982833e-01;-2.6668852020810228e+00;-1.6948382251463423e+00;-1.3466000169201513e+00;3.6283546200864580e-01;-5.4833535451525695e-01;-9.6629497481689119e-01;-6.4601600343029822e-02;-8.2266573265251067e-02;-2.2229967018640426e+00;-2.6427729540306666e-01
-7.7728532518047858e-02;-1.0483565932197629e+00;-3.6578278296446609e-01;1.3976176497931767e+00;-5.3696451699629623e-03;-2.1117401216041647e+00;-5.1915176385889228e-01;1.8496309835632019e+00;4.2726395929290450e-02;-1.2534817688006261e-01;-1.3259381256696732e+00;-1.1685804608143488e-01;2.1830101398485384e+00;-5.7863913323568439e-01;1.0578019331397022e+00;-2.2235169717275998e+00;-2.0306924815770779e+00;8.5977708850878076e-02
-9.5174534785486298e-01;1.0262872843598689e+00;-8.3734946283560696e-01;-1.9202302320050607e-01;-8.4288569580912620e-01;-8.0117411010451822e-01;-3.5208942109474595e-01;-2.9610721242427346e-01;7.3107138543534911e-01;-1.8309063976468937e-02;-3.6211585614300677e-02;1.3067424202371675e-01;-1.3807788819629108e-01;-1.4487670874835723e+00;1.5375735376208763e+00;-5.4047633532767059e-01;5.4979202459045728e-01;1.4382469920998620e-01
2.0374448953999877e-01;-5.8578227417095385e-01;-1.2798930740391938e+00;4.1479601531802379e-01;1.4872857317325090e+00;1.0302219013793539e+00;4.5718788381711123e-01;-1.5324584027940116e-01;-1.2439459814029179e+00;-1.1010606633332727e+00;1.0787613005115224e+00;-1.9564020178705618e-02;-1.2182756146320586e+00;3.8703619526950211e-01;-9.2046215794361652e-01;8.8395407570579920e-01;-9.7738285423542481e-01;-1.4876320957738935e+00
5.8873469370114506e-01;-4.0892822046855037e-01;1.0042359670481187e+00;5.9982693475941862e-01;-1.0491476997927867e+00;-6.9329871534197329e-01;1.8701507191036109e+00;-7.3818900871004078e-01;2.0232756866281554e-01;-1.0057110290233611e+00;9.6598434162305361e-02;-1.8439281509511465e+00;-1.2931471656252478e+00;1.2598795730566354e+00;-8.7623348130893508e-01;-1.0786563197630090e+00;9.9414713412475139e-02;7.3207333885657011e-01
-9.1777159175767875e-01;6.8933036576041173e-01;1.8133108577151411e+00;-9.9908228991955250e-01;-1.0954845451998607e+00;-6.0353016387123892e-01;-1.5842062282240590e+00;-2.6957109654514033e-01;-1.2461147112386024e+00;4.4023606739203930e-01;-1.0810867863193263e+00;-1.1936293781073832e+00;8.9451675462874469e-01;6.3606751588208610e-01;-6.9369410402187814e-01;1.2595491699546965e-01;-9.7989620831649338e-01;-1.0246322974629354e+00
-5.6700733183954084e-02;2.6960552136033150e-01;-3.3386339716302582e-01;1.7743621789457071e+00;-1.9288999255499456e-01;7.0679639702621821e-01;8.5664464868779533e-01;-1.6711080452273788e-01;-2.9798806903047526e-01;1.9024291286948856e+00;-9.0787072786942286e-02;-7.8985317862483040e-01;6.4008562468032007e-02;-1.8255872457916553e-01;-5.9265879069676020e-01;1.9063099252369844e+00;-4.5700419177916207e-01;-5.6409682352207091e-01
-6.8703685406147241e-01;7.5910392912373181e-01;-1.7501234577400764e+00;-1.1995748619524784e+00;-6.4219053468265952e-01;-1.4214733768211509e+00;6.7351348236474118e-01;4.8068184392376373e-01;-9.0212749445131990e-01;2.4057106984031196e-01;-1.5400659097507114e+00;6.3846969837118905e-01;1.5581073310153066e+00;2.1113992378856258e-01;-4.0217001637220202e-02;1.1150504352410751e+00;-1.7213212003511704e+00;-1.3334761190771593e+00
2.1725193720177067e+00;5.3377239533824017e-01;5.8925929148827727e-01;-5.5244089927740569e-01;-9.4941417146434948e-01;1.6616658335734493e+00;-1.7983999261312467e+00;4.2460896894547911e-01;-1.9405807247821938e-01;1.0523085715948286e+00;1.2249355870214389e+00;-8.1581133198282840e-01;-3.7612758504818522e-01;3.6478531662430413e-01;-1.3375843258122347e-01;-5.1969844910760365e-01;-4.5090669758158991e-01;-5.5326578361621981e-01
-5.7259394269155872e-01;-1.1099944833641102e+00;4.8604482735590276e-01;2.2591890131342149e-01;-8.9194342611274602e-01;4.1196313288752168e-01;-2.9268584843812201e-01;4.2685910168731978e-01;4.7255465180528267e-01;-6.4719494090559770e-02;1.3785158456757456e+00;-1.8832995292178198e-01;1.0398388420530897e+00;-7.4727308184532648e-01;-1.0521317006985596e-01;-5.5243623123888863e-01;-7.3885615559833195e-01;1.6832642108813773e+00
-2.9039645895169160e-02;-5.3983906904130075e-01;-3.5633280371641129e-01;4.1962010013144348e-02;-1.2266787435135322e+00;2.7989848655643144e+00;-2.0902758710233065e+00;-1.0101865963698828e+00;1.3182656725912159e+00;1.0836393155156370e+00;-1.6542136607396789e+00;1.2668010226314586e+00;-1.2703646019725254e+00;3.4622733551687984e-01;5.1223247715018516e-01;6.3061211994337085e-01;5.0917338010594149e-01;-3.4288197689100697e-01
-1.5617820624800367e+00;-2.1614005319483692e-01;-4.9275561108501575e-01;5.5452264566403908e-01;-1.8415339390681564e+00;-2.0843102100794750e+00;-8.6620338589058210e-01;7.7465352426586176e-01;1.1931690733052307e+00;-7.4992923702469527e-01;5.1360274920028182e-01;-6.7371244626844817e-01;-1.5479863445774802e+00;-2.4572789568961842e-01;9.5637860434338262e-01;6.6232871487336376e-01;-1.1274417017195359e+00;4.7552892998042656e-01
-6.8304883203268629e-01;7.5546617914917846e-01;-1.7092500711413661e-01;8.8806354070296734e-01;-9.1706746627817110e-02;1.2891149561979709e+00;-1.2558701970497366e+00;-1.6670051852831915e+00;-6.5419116785102638e-01;1.6199182557289682e+00;3.8674349933067476e-01;3.5837708304799826e-01;1.9597391598967151e+00;1.4783675616915410e+00;-3.5590751318113484e-01;9.6365490886358296e-01;-2.7785243799525666e-02;-7.5051493695859461e-01
-5.7530041049443903e-01;-1.2399334091755247e+00;-3.0139767072612544e-01;1.1101162243960578e+00;-1.2575320734053896e+00;4.7533606092936048e-01;2.6808682886135377e-01;8.8196833679775793e-02;-4.7617611201685572e-01;6.7340092049930758e-02;1.6701800690050750e+00;1.8486009395122624e-01;3.8446560910466943e-01;-6.8976457814210401e-01;-3.0155521094195625e-01;1.3967732130397892e+00;4.0236695735611155e-01;1.3654071668767882e+00
3.1071104950203277e-01;-4.4294705038534649e-01;8.1813698271858704e-01;-5.5403942981355914e-01;-1.0509453830805828e+00;-1.0936079174322935e+00;1.6750688230987423e+00;-1.9639371409293491e+00;-5.0260802191089415e-01;-1.0220466469730098e+00;5.1358551147060859e-02;1.9957655302643476e-01;-6.4945538325406871e-01;-3.1046823004315172e-01;-1.6841563552078370e-01;-9.7130795632428790e-01;-8.4650053797507208e-01;5.0429707166284188e-01
-9.5327131533244802e-01;-2.3378898265458314e-01;3.9287935131063018e-01;-5.6194155658675649e-01;1.2081451919672224e+00;-5.5007421015229907e-01;-2.4801785135506771e+00;1.2681176649125535e-02;5.6344930327167186e-01;-1.9324028105707439e-02;-3.5062250567104153e-01;7.9706676073567473e-01;4.1116203192186224e-01;1.5320998869935398e+00;-5.4457996915562701e-01;2.8771862665504605e-01;1.4127044290717135e+00;-3.9137718792027815e-01
-2.1625918931705515e-01;1.0200291966503385e+00;-3.5972294481046485e-01;-7.0467513324121234e-01;7.8399857737230197e-02;-1.0055628400285195e-01;3.6144486144612675e-01;5.9316300812731693e-01;7.8009694257062623e-01;-1.4693790104876916e+00;1.0521514422964700e+00;-8.7105571267911019e-01;3.0551560346866863e-01;-2.9882773449002458e+00;2.8454661572955880e-01;4.4558306939688314e-01;2.6802654558793410e-01;-3.9759503069634827e-01
1.7015045523237027e-01;2.8049852239429451e-01;1.1518509181436685e+00;-1.1249604827000756e+00;-3.3697634605631543e-01;9.2323436548434101e-01;3.3516561991798738e-01;-1.1326218206828726e+00;-1.3991557310940417e-01;7.1520378983656119e-01;-7.9271422616846876e-01;2.3538950449551792e+00;5.4552326898137216e-01;-8.8673580058058532e-01;1.1191488837506329e-01;1.5916394925945274e-01;-4.7081956490957971e-01;-6.7166898182706891e-01
1.5134567686665361e+00;1.3075728817889702e+00;1.3463327645875098e+00;-7.4843232545384650e-02;1.4371545899761011e+00;-6.7171727368507428e-01;1.2353972292702198e+00;3.6530876631321102e-01;-8.6176960586578005e-02;-8.1732826710483064e-01;2.0121093601102466e-01;-6.3594419852823394e-02;-3.7091143765909279e-01;1.1702588081640419e+00;2.9196854087781002e-02;-2.6809281290315155e+00;8.1549225622197061e-02;-3.9418845850194617e-01
6.3432936958888120e-01;-3.7221657575592891e-02;-2.0535761955795864e+00;-2.3093295264329555e-01;7.3300059758719471e-01;-2.1367694330834908e-01;1.0664815493078910e+00;9.3016186589458982e-02;3.1253207217905515e-01;1.1951816384347476e+00;-6.2084613993828774e-01;6.4020389790161392e-01;4.4370844868326015e-01;-1.1328045536805935e+00;1.0906085142805297e+00;1.1288878626654020e+00;-8.1862781515798233e-02;1.6763333752447331e+00
2.2652149514403073e+00;-1.7147379571898507e+00;1.1428926773000914e+00;3.3950439277481964e-01;1.2392631779833908e-01;2.3485923517916334e-02;-1.0892281461483080e+00;-6.5090368829590139e-01;8.5448832776530578e-02;8.9797835198131859e-01;5.0040598135620729e-01;-9.6241538505031188e-01;-9.8474490267333836e-01;-9.3686635795201378e-01;-5.1385190218467702e-01;1.6568493362802522e-01;-4.6127152827614326e-01;1.8322127656367093e+00
2.2691219424101536e-01;-8.1259154196526495e-01;1.8801699307378676e+00;-1.9339400758667916e-01;-1.2045183699459800e+00;-2.2906081292775342e+00;-1.5634576233941599e-01;-1.7470534268590481e+00;7.1439449282754719e-01;-3.9004731856239300e-01;3.5423131209574743e-01;7.4777663436018327e-02;-1.4310526711493103e+00;2.7220138296070950e-01;-1.1614151927050267e+00;-9.0017208886948863e-01;-1.1788700473927693e+00;-1.1856769874410391e+00
1.4635663306194169e+00;2.1519566984118407e-01;4.0317837118190625e-01;2.3917136240176490e-01;-1.5331679722146765e-01;3.0127905129124843e-01;1.4481534717567524e+00;2.1189177113263029e+00;-3.2895260202822735e-01;7.9498630280347826e-01;1.0370355958746801e-01;2.0878110214863932e-01;1.8214240985883041e-02;8.1485053652468864e-01;4.0044048042670310e-01;-1.3240829366010178e+00;2.6479416430556696e-01;6.3453778162703500e-01
3.0009429246068663e-02;-9.5700884504778982e-01;-1.0545675297171007e+00;1.6917032758887280e+00;9.9254950690360877e-01;1.4671347133004070e-01;2.1488784853644549e-01;-2.0108381966398481e+00;-1.4980834848449125e+00;4.1263519260434922e-01;-1.6789789109777526e+00;4.8009609119074131e-01;1.7090544317585183e+00;-2.3725366019898106e+00;1.1466774290463645e-02;5.4556691525733036e-01;-1.3063295655856073e+00;-1.1684011006821449e+00
3.1470470623997510e-01;-3.0596715215461856e-01;-6.1274687916719806e-01;4.7282211442936026e-02;2.0307014783082118e+00;-6.0595086596783553e-02;1.0575874403824612e+00;-1.7076610673682922e+00;1.3578527105143041e+00;7.9177442397979814e-01;-7.2004136954472908e-01;-1.9307414570840728e-01;-2.1455636934672634e-01;-1.5261758006352197e+00;8.4385007608981144e-01;6.3885490068035363e-03;1.4137328881780939e+00;3.2550746061961204e+00
1.2166467307752020e+00;4.3679111203235776e-01;-3.9761229257338843e-01;1.1988583772558181e+00;3.3388874587865858e-01;1.1503318428530356e+00;1.0129692490856212e+00;8.8253640459093308e-01;2.5646815401997353e-01;-8.6786478545838042e-01;-1.7915386620128206e+00;-2.1238607376564633e-01;-7.3746661800508007e-01;-1.5883424154862136e-01;1.3815668259068314e-01;7.3132731797052197e-01;-5.3593613739072421e-01;4.6107192275519959e-01
-3.9670038036886152e-01;-1.0877790106689265e+00;-3.3442309241846768e-03;4.6201777558048045e-02;-1.5438573902122710e+00;4.3169955022706694e-02;3.3339975053601367e-02;4.0401953201360213e-01;-1.1766123737460357e+00;1.5985356863457076e+00;-1.8486116611737116e-01;-1.2939043389408245e+00;4.8343657918922034e-02;-7.2739984793864976e-01;-5.9458897068865957e-01;-6.1364714776219720e-01;1.1294991521590652e+00;-4.8005086533122138e-01
1.5344190973629936e+00;4.3951618158330624e-01;-4.6014416287013478e-02;-7.2691553503088602e-01;4.5237051537250766e-01;3.0085204852981118e-01;-2.0117065413287125e-01;-9.4952337803603337e-01;2.2990735567442880e-01;1.3770236895578461e-01;1.0811224251825018e+00;-7.6833907582554661e-01;1.7822949449342174e-01;6.4686653508585445e-01;-7.3762144952480035e-01;-6.9053392139589859e-02;5.0549705501444375e-01;6.1221476930035612e-01
-1.1501811721406223e+00;-1.0205769839179621e+00;-4.7022749306918060e-01;3.5479204105303147e-01;-9.9973600929069883e-01;3.1471342885115206e-01;1.3208190587009794e+00;-8.2922117806584161e-01;-6.8119614971194772e-02;-9.5468720198594192e-01;9.0163196254234723e-01;2.5672542708976533e+00;6.9941680913170468e-01;-3.8750042632011716e-01;1.4889000439332714e-01;1.8102808767419531e+00;-1.4445766668281359e+00;3.2513722386065735e-01
-3.0983372679593151e+00;-1.1749722305604059e-01;-1.6677299305928220e-02;6.6649564699439889e-01;-4.9749320778420736e-01;-8.2197614368954020e-01;7.8302949177414050e-01;3.4799496266285163e-01;8.6460698919856277e-02;6.7448366280806271e-01;-1.3329610809370438e+00;-1.0243706129092591e+00;8.7403896567117689e-01;1.3831739832831282e+00;-1.4980877595602422e+00;1.3918390880931801e+00;-2.4589261403774185e-01;-1.2578422305444672e+00
1.5255662021578970e-01;1.7121689680465784e+00;-1.1710287602590725e+00;-5.9166121299898045e-01;-1.5636840008266366e+00;-1.1268962633895871e-01;7.2401614912434076e-01;-1.4340718494513796e-01;-1.1366290812489659e+00;-1.3090121546700254e-01;-6.1426193084031788e-01;1.1951285985837250e+00;3.3906954512046733e-01;1.0672164431028381e+00;-2.7798339169249980e-01;-8.9876804995711856e-01;6.8535400054584128e-01;2.1504195735570733e-01
-3.7257814940336892e-01;-7.2559299444324943e-01;-8.0537304880031846e-01;-1.6109354355249703e+00;4.1630640757395782e-01;4.1548393596802441e-01;-1.3733707412115889e-01;7.2816183839895865e-01;-3.7507381491580194e-01;-1.0305363817803401e+00;-2.8592534020290084e-01;-1.3292755037613093e+00;-3.1891821709920037e-01;2.1437727177953381e+00;-1.2172259866245973e-01;-7.4579016247775398e-01;-1.7256053289444697e+00;2.4335189825419294e+00
3.7568651179186263e-01;-4.4602573395845324e-01;5.1076543582509781e-01;-1.3481938397785667e+00;1.6512434009312679e-01;2.4450356018987627e+00;1.0188897850018663e+00;2.1042784550186586e+00;9.4358648604171835e-01;-2.3948723387104906e-01;1.1627803545626836e+00;-2.7375188985780086e-01;-9.7048731755170692e-01;-1.4503713151072037e-01;6.9041064613331904e-01;-2.3692425815154246e+00;2.2074356684141225e+00;2.0983626267806343e+00
3.7800492850557882e-01;-2.7444545377407736e-01;-1.6199888767773545e+00;-1.3417903141923382e+00;-1.6591499627194688e+00;-7.7251060517212522e-01;-1.0145798754694026e+00;-8.4788026294875607e-01;-3.2358315760779849e-01;-1.2787522299061135e-01;3.7883805262348152e-01;-1.6765095025645933e+00;-1.2974696509023165e+00;-3.1785194793259497e-01;4.7014142851666652e-01;9.8818544365360383e-01;9.1469692019653692e-01;-1.0552223881557805e+00
-3.5527442613340754e-01;-8.6542062697085720e-01;-1.0231224310887170e+00;-7.0120679470817826e-01;-3.4888286721338668e-01;9.1705341376785476e-01;-2.4570883755260788e+00;1.1475009936858482e+00;-2.0190453824529344e+00;5.9720161972167243e-02;6.5976984179321285e-01;1.7283397039482200e+00;1.7671991585854800e+00;1.6885326989679073e+00;-1.7083794968313526e+00;-3.4330000725137078e-01;-2.5731266100159429e-02;-1.1353781465251549e+00
8.4221694805980940e-01;-4.2811203318649138e-01;-2.7109417930939789e-01;-7.5226061999231719e-01;-7.1631246694718511e-03;1.3557604188604813e+00;-1.1652043037058804e+00;-1.2224169638630498e+00;4.2895886641300762e-01;-2.3252087379146595e+00;4.9894713439095750e-01;-9.9525490967663603e-03;-1.9123216831299106e+00;-1.1515068656859768e+00;-3.4545568672960564e-01;8.3986060488077596e-01;1.1020505429897116e+00;-2.7984313188054000e-01
4.8150925406150250e-02;-6.1771745588221416e-01;-6.4831369722481702e-01;6.4756121502236685e-01;2.1983830498104345e-02;-6.1700429640798293e-01;3.9104403732612418e-02;-2.1863658469372160e-01;-1.2651869422268265e+00;-6.5598141683024991e-01;5.1173054826461867e-02;-6.1251837279101995e-01;1.2488330210248590e+00;3.9872052154285947e-01;-9.8259665175352284e-01;7.7059320937437581e-01;-3.0043470414486884e-01;-1.6421236506988370e+00
2.6089349216994301e-01;-8.0456234328462994e-01;-3.6307144113640794e-01;-1.4663641620780175e+00;9.2170220468356712e-01;-6.8001298897715767e-01;5.2077957543129072e-01;4.9427506610651323e-01;7.8318519542859999e-01;-1.6726538979987413e+00;-6.3251058100464019e-01;1.8737301351889551e-01;7.7413135853157167e-01;8.7470445327627756e-03;2.1765035075007136e-01;-1.3718883274074443e+00;1.5547253669608130e-01;-2.6993023260697346e-01
-2.3730713140685358e-01;3.3095333918001352e-01;-7.4223368808201989e-02;3.6842337033758266e-01;-9.2930137571031335e-01;-6.5711133159670299e-01;-1.0406773951795564e-01;-3.2514817058991324e-01;-9.8387015658460331e-01;4.4978122812952503e-01;-8.8414575180832755e-01;-2.6800578953975096e-01;-5.9275598750890224e-01;1.1659932112548310e+00;-3.1070077389149270e-01;4.3346984429434920e-01;-4.2464478531739164e-01;-6.7071401909644979e-01
-1.9499777979324909e-02;2.3061906224905168e-01;1.2435335926842221e+00;-5.0700366222166404e-01;8.1131108647991457e-01;-2.4443057044580896e+00;-1.5412065248017357e+00;-7.5717014105496028e-01;1.4315628087572321e+00;6.9930289634718901e-01;-1.9604210401636360e-01;-1.3461437767275835e+00;-8.0091533365893752e-02;1.6658560028117715e+00;-1.7568747000465321e-01;8.4873381948700832e-01;1.1225706139124076e+00;1.5635515518806800e+00
-3.0212530731652056e+00;4.1184664937729876e-02;-7.2472752476971672e-02;-1.0029928575955060e+00;-1.9126868693971573e+00;5.7724638054692667e-01;2.5317729098222483e+00;1.9641653014810960e+00;-8.1981961196928221e-01;-1.2742457632830833e+00;-2.5421034384877200e-01;-2.7784597117189469e-01;1.4560402662205738e+00;-1.0306141781199654e+00;2.4749961587041142e-01;-3.0100717075844763e-01;-5.1839783973189182e-02;-1.4741621653261483e+00
-2.8082827432418822e-01;5.5290659907385020e-01;8.0388773259326396e-01;9.9724476963713393e-01;-4.2109851160032302e-01;2.9158786790271901e-01;1.4497042617215741e-01;-7.5509736301665864e-01;1.0541133838900803e-01;-8.9590734767202329e-01;-6.1817104692892100e-01;-2.3311503905359784e-01;-3.5542601924338557e-01;-4.7273621740114696e-01;-9.8788538191145159e-01;-1.7158787915714563e-01;-1.0509584795805622e-01;-3.4681696341677348e-01
-7.9903585561648638e-01;1.2011872192457353e+00;1.3665265581947568e+00;-6.9775003889898851e-02;1.6166570730437726e-02;-6.1806002837838547e-01;-1.5238526786066367e-01;-2.9508326301416182e-01;5.7988030607993990e-01;-5.7446250886792127e-01;9.2072956754056956e-01;1.0741502739727687e-01;-1.0957480818272400e-01;-2.0347572738146377e-01;1.0670852282542331e+00;-1.0481607691139896e+00;-1.2871481650074955e-02;-1.0775351195629816e+00
1.4967763150553715e+00;-3.5191436145636995e-01;-6.3496758748576587e-01;1.8210925853337450e+00;1.0016616674344769e-01;-4.8931441277967745e-02;-1.0246586077615185e+00;-8.1954189433430924e-01;-4.6736603559399970e-01;8.3364206137205887e-01;5.6414389103296292e-01;-1.8999721539465264e-01;4.6427785853283915e-01;5.7748908854262448e-01;3.5498249834413415e-01;4.3645144937555436e-01;-1.2674676807918941e+00;-1.8040763283732988e+00
