"E_0";"E_1";"E_2";"E_3";"E_4";"E_5";"D_0";"D_1";"D_2";"D_3";"D_4";"D_5";"Rho_0";"Fpos_0";"Fnorm_0"
-1.5731317524210304e+00;-4.7303358671673140e-01;2.7403474449986818e+00;1.3500367818492278e+00;-4.2381809703050882e-01;1.3017110831566487e+00;1.0113726992678075e-01;2.4898011707969432e+00;1.3300336265178503e-01;-7.6163585236420106e-01;-1.2573347466474267e+00;9.4693432621986567e-03;5.0418929609599383e-01;-5.1635447234989940e-01;-1.1788162846145782e+00
7.0431992507799435e-01;-1.2098344120365079e+00;4.7613313012238040e-01;-1.2542471565744784e+00;4.8933187066921369e-01;-1.5911342348363433e+00;-3.0242885265491920e-01;1.3349021331539894e+00;-7.1969987289728465e-01;-1.1145030550280990e+00;-2.9593495473039055e-01;-1.1235393020522337e-01;5.9974603950270844e-01;-2.0819306813936556e+00;7.3462036159197941e-01
-1.4050971748512855e+00;2.1486637868028879e-01;-1.6772718045206563e+00;5.8228191292291753e-01;-3.0582134297887531e-01;-1.2998034837712422e+00;-1.7909275467146886e+00;1.0373587304641738e+00;-5.8399844558610348e-01;-7.2999828248076926e-01;-1.8408375265563526e-01;3.8488610059992739e-01;-9.7393443536333135e-01;1.0626053843419270e+00;5.3791007461976514e-01
-2.1431291489555804e+00;3.6787406297516934e-01;-1.6006488779722217e+00;4.3809225650089205e-02;7.4554957945332079e-01;-1.1593998689994398e+00;-4.2530934284959793e-01;1.9697082797046161e-01;-2.4786112702101529e-01;1.8866115548924145e-02;-1.4510920411841410e+00;-3.6024578297743237e-01;-9.0711880633856590e-01;-4.0808396009948855e-01;5.6696078457301269e-01
-1.2180557248408161e+00;-1.3829290257396114e+00;-7.2434224287129390e-01;-4.1591047698724010e-01;4.5813948358651779e-01;1.2536977991251668e+00;-1.3661194934870411e+00;-1.4507142071034038e+00;5.9093980455141271e-01;9.1812813789458259e-01;-9.7716054769763594e-01;-4.8367699247874435e-01;-2.4885617200928212e+00;-6.8395662331139639e-01;-2.2706272444879776e+00
3.7548417140934426e-01;-5.2032266727215526e-01;-5.2770923131581138e-01;-2.6628576340141662e-02;-2.9175127886430152e-01;-2.2905037586803103e+00;1.0087764906204311e+00;-7.0485621905628426e-01;-1.3935148712846959e+00;-1.2196838424505612e+00;1.1956878013308099e+00;-8.0130658627310436e-01;5.0416805244430629e-01;5.3567459946305818e-01;1.3614677732782227e-01
1.6644200269849054e+00;1.4830177792266183e-01;-1.1849877352000777e+00;6.1828471140102748e-01;-2.8844797934530692e-01;2.2156926329571314e-01;-1.2087163995352747e-01;-2.3430353105901136e+00;1.5126882044050327e-01;-1.0446530363853479e+00;-1.9319143783014439e-01;-1.5144365341931063e+00;-1.1126178521562113e+00;3.9914539240061081e-01;-2.1113465006710139e-01
-6.8899907601023846e-01;1.0159868365759706e+00;-5.7946395409227014e-01;9.7983184740125004e-02;1.0708420761767110e+00;1.3577714805059238e+00;1.1516364191194877e+00;-9.5295633129855395e-01;9.0292510951795302e-01;6.5436154503717348e-01;-1.1613066895562409e+00;-3.0508119511900156e-01;1.8033002237089786e+00;9.9947005069097661e-01;-8.6033782814939042e-01
5.4654402484301201e-02;4.4027317611670752e-01;-2.4043789327878122e+00;-3.6740889259478288e-01;-2.2258000444966521e+00;-2.5521425417275241e+00;-9.1404144534865561e-01;-8.3363606613960264e-02;-1.1007389403345617e-01;2.4675743311079207e-01;2.9669585934626835e-01;5.4260504638941109e-01;-2.0717018856435594e+00;1.9687607051782456e+00;-1.5940556911323893e+00
-2.4684306839484316e-01;7.5443613297479672e-01;1.9323616982958085e+00;4.9027619594756922e-01;3.6039211432877583e-01;-1.6080071057842984e+00;-8.9859977026024096e-01;6.6746107143475134e-02;4.1702731405125210e-01;1.0473243571456306e-01;6.5622052125479591e-01;1.4963748474097673e+00;1.0366734327796692e+00;-2.4137657006093591e+00;4.7094557056140557e-01
6.2054586878364504e-01;8.0432720245424261e-01;5.1024918268793384e-01;-6.4119502566669173e-01;-1.5803046502077507e+00;1.3119484644154511e+00;-1.1508322186468869e+00;-9.9742535628012108e-02;2.4246112297949501e-01;8.2618793468886309e-01;-2.5330853569890230e+00;8.7323013634397439e-01;-1.7184893222346556e+00;-1.4160155310804297e+00;-5.1013799692858552e-01
4.9959745780412283e-02;-5.6167939886349172e-01;-1.3715015443978877e+00;4.2001222291245421e-01;1.1472654830700082e+00;4.3844549983888301e-02;1.2082043116894332e+00;-8.5479907596332438e-01;-1.7691015739781064e+00;-1.3744945068762224e-01;-9.0740947025237148e-02;2.1280822560869423e+00;-1.6259765205379393e+00;-5.0260328911710261e-01;-5.4569349026226378e-02
9.0351037910791143e-01;1.6073375339218186e+00;9.7360383960295738e-01;1.9429530600101361e+00;-2.2374484320019438e-02;-1.3193377758585398e+00;-6.1435815662914284e-01;1.0606508157641921e+00;1.8868562458550366e+00;1.6407193971297282e-01;3.4313134156733666e-01;-1.2639598283613680e+00;-5.1433087393957710e-01;-9.7496691967433113e-01;1.5568587641029866e-01
1.0233731387867468e+00;1.0392511401084792e+00;-2.3211138097148939e-01;-3.0505601080604106e-01;1.8382806782172418e+00;-6.0626303058935471e-01;-2.4162468124686889e-02;1.8583060109553756e-01;-1.7441124057730208e+00;1.8383699650203167e+00;-6.5636745472843250e-01;7.5445009232260407e-01;1.6411651945796527e-02;-1.8090481892931671e+00;-9.6352445181205870e-01
-4.3789100974133427e-01;1.1501843485733729e+00;-1.3175681267644275e+00;-1.5070647578116776e+00;9.5048436172187567e-01;1.3569358953664359e+00;-1.5907192116980400e+00;3.3987952482556094e-01;-4.0223783972976163e-01;-5.1102130991919847e-01;1.1537915972290400e+00;-1.0168361423104473e+00;-5.5482543631575165e-01;-4.4699605604790599e-01;-2.7433025991383939e+00
-5.4508866305953529e-01;-3.2326671854744637e-01;7.7794680475101061e-02;-6.8262904454607554e-01;-4.8302157247167954e-01;-3.8359166210308204e-01;-2.5544836594947262e-01;-2.0038808707190552e+00;-1.6692427429634547e+00;-1.3576124500537847e+00;3.8813594869375645e-01;-2.4562337708914965e+00;1.2786642646962394e+00;-3.5920720447387638e-01;8.6947457189746014e-01
8.1301103950535636e-01;-4.0389061227106893e-01;-5.3971309155420011e-01;2.6745707594511638e-02;-1.5210482558995941e-01;9.4540415997958885e-02;1.5349784138308904e+00;-1.6736321671935215e+00;-1.0160051292779593e+00;-7.1592317602851263e-01;1.1842950753846484e+00;-8.7457290165651891e-01;-1.9931609130586900e-01;4.9814474543239823e-01;6.9131641517687903e-01
9.0224752044159962e-01;5.3719149955389922e-01;9.8389111331999246e-01;-3.1694050369933202e-01;-5.8422784886147927e-01;-5.2277804548970808e-01;-1.7767973497111746e+00;-7.4226547593793446e-01;-1.8400902381260178e+00;1.6807978425345642e+00;6.8163516616644659e-01;2.1541355153797773e-01;2.4787784431779185e+00;-2.1384932014703608e+00;1.2493664433789580e+00
-7.2625843716852245e-01;4.2622037661899426e-01;-8.5159189311539563e-01;-9.0273166471762079e-01;-4.8080948358500902e-01;-3.0875269806790601e-01;9.2466393836846872e-01;5.2200569662292629e-01;-5.6635350760770855e-03;7.7854316500359055e-01;-5.1405921841947866e-01;7.3664398967393430e-01;1.2756064015066754e-03;-1.4240069588620121e+00;5.7817370921341982e-01
7.8609289909909708e-01;-2.7286562804339198e-01;2.8763781824032936e-01;-8.6509006595885740e-01;-1.4926579193316623e+00;-2.7426027537529457e-01;-1.0085674075970408e+00;1.3079568969632145e+00;-1.8522635337994597e+00;-1.0849660791331617e+00;7.9951556372479227e-01;-2.7637031351440211e-01;1.0532530670063511e+00;-8.0675240874053733e-01;2.0584958660431660e-01
4.6595644389652191e-01;6.2801178213287778e-01;2.2969814834352370e-01;1.0835247586090215e+00;1.8820357838284065e+00;-1.3200716628335118e-01;4.6117374202959457e-02;1.6547241415647318e+00;-2.9514607411126492e-01;1.0268581489172837e-01;1.1057260104371716e+00;8.8963494537507748e-01;4.5834408832968526e-01;4.9542513315822889e-01;-1.0727287539751242e+00
-2.6184744120477856e-02;1.1929345559886857e+00;7.8395695629217443e-01;4.1093548210869568e-01;1.6479560135720964e-01;3.4979541293757282e-01;-6.5412581455707897e-01;7.9314071478190606e-01;-1.2916348786978455e+00;-9.1056428876859774e-01;-1.1104490985867255e+00;-1.5529563521786480e-01;-2.4967449011169460e+00;1.6154346658182144e+00;2.5136759489918620e-01
9.1516547269326665e-01;1.8378427405435824e+00;-3.9409189310512227e-01;3.8911507641284049e-01;6.2245037737934183e-01;-1.7143464262204191e+00;-2.1180688665957135e+00;-3.1054853118022541e-01;2.5127702923080086e-01;1.4043062981011101e+00;-1.9174297208673077e+00;-2.9340044250649039e-01;-1.1325715006782475e+00;-4.7309238276165483e-01;-2.4526764346328275e-01
-4.1255292395232063e-01;3.9164654698296020e-01;2.3511511885066089e-01;5.5186479158834589e-01;-4.6658024394874331e-01;-5.0098836980696670e-01;1.9888987139371079e+00;-4.0964797544338960e-01;1.9628885174116176e-01;2.7949692763455714e-01;3.1601888596059724e-02;-1.5472334302483539e+00;-1.2830092095420425e+00;-1.0528874604003788e+00;6.2288243957527367e-01
-1.4889611929172031e+00;5.2380898862989966e-01;-2.5948109485139503e+00;1.2737614608820953e+00;1.2871657592428258e+00;-1.0963295772283859e+00;2.9012767898059216e-01;-4.0154010640185467e-01;7.3046525283631614e-01;-4.9310898156674904e-01;-3.7381846808019543e-02;5.0798358567555757e-01;-4.9947331206675033e-01;1.3730790823348522e+00;-6.0801353708964917e-02
1.5590255119211440e+00;2.4028078044611736e-01;1.1629401636316758e+00;5.6844664302870352e-03;8.4566816955475244e-01;9.3534142869622416e-01;5.0630450080692690e-01;4.4954177836221842e-01;7.3989262156974911e-01;-1.7334064626146315e+00;4.7142334875554948e-01;-9.0517363199379711e-02;1.9624241692433768e+00;6.3679081998156140e-01;-5.5389458643588929e-01
5.2955286175546901e-01;3.5825521815106287e-01;2.8696465659626341e-01;-6.4505538816060826e-01;5.5364518418690511e-01;-1.0937012376480493e+00;-8.0644312052287573e-02;5.2728341963509429e-01;9.3871155463429090e-01;-4.1160384002896455e-01;-8.6309858676158546e-01;-1.3379748446091815e+00;-7.1186638422977055e-01;-3.1705103331544721e-01;-8.3476323820766951e-01
2.1389221350280663e-01;1.8446824223472678e+00;9.6863298225086181e-01;-2.3343229342217656e-01;-2.4849045933249422e-02;-6.4313937411640976e-01;-2.7054889763085477e-01;5.6071174395435164e-01;1.5776082698754799e+00;9.9697590384376966e-01;-1.0113826490886646e+00;3.5934609224742481e-01;5.6448050282826245e-01;3.8899987811894193e-01;-7.7273395140815337e-01
-4.7425767234408533e-01;1.1351545677440997e+00;-7.0348093549670185e-02;3.2105350734521443e-01;-9.0876718726088079e-01;-1.9493365859935547e+00;9.2243064434009603e-01;-8.5563735111186823e-01;-1.5538816443141623e+00;-5.7923454687535181e-01;3.3871438568250078e-01;1.3775789705311348e+00;-1.5286838583721468e-01;-8.6520469045717319e-01;3.3805141096803304e-01
-2.3275499830525428e-01;3.2795238436399743e-01;1.2358202818707276e+00;-1.9397485571602275e+00;1.9874993901823140e-01;-9.0914500651748820e-01;1.1229166054485105e+00;2.8786773277572753e-01;4.8018987307534633e-01;-1.6071894210839532e+00;-1.2968112353965225e-01;1.0617028555654833e+00;1.9961882718228530e+00;-1.6505932639603771e-01;1.3359455652884473e+00
2.2523101860554497e+00;1.8120484130052938e+00;1.5355085764549165e-01;9.3389671983393563e-01;-5.6926979271653533e-01;-4.6829956882851448e-01;7.2363953601490938e-01;-1.3505988163550349e+00;-1.2518701481751113e+00;1.2554399142954387e+00;1.3315678523615753e+00;-6.4282419785270350e-01;1.5746394694455823e-01;1.9402734907824343e-01;2.0967834131390317e-01
5.9990445145880790e-02;-2.0076264560687109e+00;-9.6097693352367175e-01;6.0562682803560852e-01;1.2305407092501142e+00;1.6433124057986739e-01;-3.3673558755277594e-01;1.6495556735798877e+00;1.3727109815911178e+00;1.2269194431498098e+00;2.2386427933781130e+00;6.7885119648068305e-03;-4.1505781699096600e-01;2.8702112938641838e-01;4.1336407175957407e-01
-8.2120348297317486e-02;-2.9651728094396107e-01;3.1053999180554398e-01;-7.9148811214822312e-01;-1.1873014512637339e+00;1.1190981870730006e+00;-2.4329993739930011e-02;-1.2469131633398747e+00;2.7918367866670241e-01;4.1209812962738573e-01;2.5245436354749667e-01;-9.1246500952510290e-01;-4.6322476293121673e-01;1.0978421545315737e+00;-8.1390906916800854e-01
-1.0020350599790293e+00;1.1081035294773218e+00;9.8427969409143345e-01;-7.0404249362151750e-01;2.0510985185348258e+00;-4.6949782444428600e-01;-6.3981036366011623e-01;-1.7778562008058947e+00;5.5170968928281106e-01;-8.7244008424789676e-01;7.1449957032571343e-01;8.9244682016332855e-01;-8.1779444619379549e-01;-1.2138642469975685e+00;-6.3234329469144068e-01
-4.6460424687224600e-01;1.0612203323397851e+00;-1.2180135668230359e+00;5.2276944000251702e-01;-1.4990257179151303e+00;-3.1615217161618830e-01;1.5770479945509259e+00;8.8636732564175003e-01;-3.3641640084744984e-01;9.4695743669762256e-01;-1.4942884759698216e+00;-2.0654749366619252e-01;-7.6405065706619868e-02;-1.3985775896481900e+00;-1.8973781515450866e-01
-2.3067731912133080e-01;2.1885970447064268e-01;1.2810591706869709e+00;1.5350278452071722e+00;-3.8619873194173843e-01;-4.3927001743449823e-01;-9.9020774432879621e-01;-2.5903815669165159e-01;1.8058717262676086e-01;7.8180647760001154e-01;-1.8221446112976896e+00;-1.5317492171421518e+00;-9.0328688516076849e-01;-1.3129148117029657e-01;-9.0359193937639537e-01
-2.1164713294013193e+00;-2.7885577463604566e-01;-2.2193086053255033e+00;2.4982883462157388e-01;1.2155305181486198e-01;-2.6241000485053440e-01;-1.7077783242181588e+00;-1.2118859158763642e+00;-1.4519796754209862e+00;-4.2743427601034095e-01;-5.5729306870751216e-01;-1.7360481581082527e+00;2.4496614698659247e-01;-2.1001412025535253e+00;-1.0551310565659704e+00
-4.2232278063778284e-01;7.8951346139124057e-01;8.0125928213214181e-01;-1.3295124725924898e+00;9.5688568224458836e-01;-2.3042910493860793e+00;-1.3167810015606898e+00;-2.9911639083808311e-01;6.3199071097573967e-01;-8.1502091451887859e-02;-4.0083921484985069e-01;2.9518098937717679e-01;1.0025290182972353e-01;-1.2463310201539886e+00;2.3202528111908949e+00
4.0654417222678835e-01;-1.7591160780258492e+00;5.7509770145688748e-02;1.3865097298400646e+00;-9.6687841357591453e-01;1.3191957415024298e+00;-7.6200140556003115e-01;-2.7325287135895404e-01;6.2793309122096075e-02;1.5249825350992423e+00;2.2890933833733724e+00;-1.1118005666906456e+00;-8.9416603356746083e-01;2.4680699079836108e-01;2.4523231694905473e-01
9.4975464739353721e-01;2.7041518264374376e-01;-3.8307884512771023e-01;-7.8277417415743522e-01;1.3500688864891888e+00;-1.4107907913804307e+00;3.2732384489781752e-01;-1.1784691668369711e+00;-9.5412457547968477e-01;4.4597787531878180e-01;-2.3023980483013560e+00;-1.2264001131335565e+00;-1.3391899522359467e+00;-8.9797575162908472e-01;5.5483704298856951e-01
-2.1977386927508252e-01;1.3686762096695024e+00;3.1600003503511515e-01;-9.2965809505383623e-01;6.8542976162373670e-01;7.7574510940983088e-01;-1.5401869567470987e+00;4.6510216629634010e-01;3.6338927776730434e-01;4.7392114543268665e-02;1.9667912159660479e+00;2.6757004626129310e-01;4.7494116906923727e-02;1.6349669784559191e+00;1.9775685086722039e-01
1.3346212644818307e+00;1.0243892560118459e+00;-1.4046567747650964e+00;-4.9209759373348129e-02;-3.3099476285834450e-01;1.4232603890022444e-01;-9.7998220497770161e-01;2.2993237028106730e+00;-5.9420855148751073e-01;1.0070590847567598e+00;8.9163157507536295e-01;5.3531948839832666e-01;-1.1996663039567805e+00;-1.1473931416264915e+00;6.8003256682564739e-01
-1.3981374490084157e+00;-2.4576393847445982e-01;8.6620547253899371e-01;7.3334793562655487e-01;-3.2379009598318326e-01;-1.5452915610144083e-01;-6.8810973108113704e-01;-7.0111468296715884e-01;-5.6382929556505501e-01;-3.4981139353970564e-01;-1.5331127242164821e+00;-1.2767711376515047e+00;5.7153256369862571e-01;-3.3327941345123463e-01;-1.6299334294394501e+00
6.4279838989413723e-02;-1.4099498099462551e+00;-2.5195470418557842e-01;6.5534680362749653e-01;7.1736349831630908e-02;5.6601764383273789e-01;-8.3442767278963248e-01;-5.4463613857252358e-01;-3.4632546948375344e-02;1.6164935654368080e+00;-6.7556678461515873e-01;-1.4860887019885927e-01;-1.4162546465812770e-01;-1.1581463795231783e+00;7.2048476377710002e-01
-3.0576604169123422e+00;6.3289743202416782e-01;-6.3993260784574546e-01;2.2255973165393397e-01;1.1215758829743898e+00;1.6242572043894823e+00;1.1277489406431667e+00;1.1570336525271805e+00;-7.5347806571447484e-01;2.3226251600767767e-01;4.3709490141197405e-01;-1.1445922196359375e+00;-1.4017812685058362e-01;1.0346890789085970e-01;-9.3463202807492030e-01
7.4592796054831867e-01;6.8359969964200233e-03;-3.9247362065901387e-01;-1.6934695510094061e-01;-2.8477479016458646e-01;2.0181295865061939e+00;1.1268530160103107e+00;-6.7970822940710496e-02;-2.2512188045891604e-01;-5.4702895702707632e-01;-4.1449710220906150e-01;9.4083878016630307e-01;-2.6513710336581009e-01;4.8533438430278969e-01;1.0430675163327980e+00
-3.6121051842764806e-01;1.9040308317711147e-01;-1.0581943783965000e+00;1.4975082348019669e-01;-3.5375263841766413e-01;-1.4340149418450390e-01;-9.8543153967500741e-02;-4.1308883341395752e-01;4.9396375769124434e-01;-2.4725169618634918e-01;1.1288518153995213e+00;-1.2409725369163499e-01;-3.1720898735219349e-01;-4.6703081001330993e-01;-8.5588715461076520e-02
1.1036101714025484e+00;-5.4300293031164522e-02;-9.0769687167959712e-01;-1.6029954387411773e+00;-5.4532799164289059e-01;1.1706629204782393e+00;6.0735450990354940e-02;3.7109272114696695e-01;-9.8875570271198465e-01;-6.9325344837364700e-01;-3.5058015415051125e-01;-1.5093858978392867e+00;-1.4662719309797156e-01;-3.9926683564224630e-01;-3.9667807368609465e-01
-2.0940589721261310e-01;1.4354813864019824e+00;1.5890706209756267e+00;2.9037835289011404e-01;-7.9749876448706614e-01;1.3342556077405650e+00;7.0630521036253835e-01;1.3177323652242912e+00;-1.6330671658946103e+00;9.2634277267171472e-01;-1.7717850371674371e+00;-4.1557891334838465e-01;-1.2520826751185470e+00;-5.4432807991780208e-01;3.8199430046301880e-01
-4.1700297474229514e-01;-2.7688858198544619e-01;1.0186106282778515e+00;9.9860218413191804e-01;1.8369813191861954e+00;-1.3835611688134930e+00;3.4894984043852811e-01;-1.6710862255193291e+00;9.4370336610763350e-01;9.2489273965968932e-01;1.9911382009700724e+00;-1.6775498773112869e+00;1.1814390834902164e+00;-9.9327874802217853e-01;-2.0273491974130534e-01
-2.5216666454409187e-01;-5.3801009722623183e-01;-5.9522697521903345e-01;-3.8477276271637756e-01;-9.8843944085168875e-02;-2.3375496751508579e-01;4.5907738086445327e-01;9.2092683627101857e-01;-4.5924535627516937e-02;-7.0701379546383680e-01;1.6040438284253389e-01;2.9088021634052347e-01;-1.3424253322380464e+00;-2.7824470134777146e-01;1.9292145545329747e-01
-1.3431960462434194e+00;-1.1675082968368773e+00;1.4436056064246550e+00;2.7857228421913138e-01;-2.1121058440906143e-01;-1.5462290596394983e+00;-1.0951562816878380e+00;-5.9717749231947037e-01;9.2705245897365984e-01;-2.4107907342870069e-01;-6.1556797391627838e-01;3.6011581610540488e-01;-1.3964556599460336e+00;-7.1976087737855832e-01;-3.7715609143706530e-02
6.9907656332477164e-01;1.5089963582237740e+00;-2.4705378344761826e+00;1.1985476102356201e+00;-6.6746165909747512e-01;-1.4637844592557137e+00;-7.3562304651426080e-01;6.4473411442246065e-01;-1.2253992175601287e+00;-1.5160491861094778e+00;-5.5347614983630777e-01;1.5120712296692922e+00;2.9392997481999356e-01;7.9627279304971776e-01;1.6717818160876785e+00
9.7837429948106536e-01;9.2558689925567650e-01;3.9078143255232256e-01;6.9899050861935463e-01;-8.8190888945023471e-01;1.4976180889312510e-01;-2.2427638746860160e-01;1.7307397905614521e+00;-5.3816314943727006e-01;-2.1569744730494684e+00;-1.2133332496606091e+00;-1.1903773884535978e+00;-2.6809137277994899e-01;-1.2784350453025695e-01;2.5820109351668513e-01
-1.3796431797687152e+00;-7.9072459185814259e-01;4.0238738853315370e-01;1.9451748654512222e+00;-4.3705609945118538e-02;1.5909173915718127e+00;7.1375924931919721e-01;2.2120010975725085e-01;-1.0884516629707690e+00;-9.8051844993220538e-01;-5.1916685987379230e-01;-1.0608483742789469e-01;8.3042716985635745e-01;1.1959615191103873e-01;3.3299679928932691e-01
2.8098114667711982e-01;6.7207808841561212e-01;1.1901600608306431e+00;-4.6022612010893726e-01;-2.3061636538364755e-01;-6.4303451423045921e-01;4.6447671162849764e-02;-3.7541972213969388e-01;-9.2768923551280036e-01;4.8747242469430457e-01;-4.8056883238963638e-01;-2.0070596474444922e+00;-6.0242511518664575e-02;-6.1726401274263332e-01;-1.4836569178290824e+00
2.3010755155679297e-01;5.7830187536988920e-01;-1.1644814819495477e+00;-1.0828063004293428e-01;4.7410816968306187e-02;1.1590877301900879e+00;4.3191701571897512e-01;-1.0301771926210983e+00;-4.4949130817236033e-01;-1.2308920130438446e-01;-7.2270055021380931e-03;-6.8274173536686245e-02;-9.7280461913015459e-01;-3.1264768200485288e-01;4.0999028045426889e-01
1.7875853929320265e-01;1.7255820007115541e-01;-9.5812121499643532e-01;2.3284775549112848e+00;-8.9065051899526482e-01;-1.0439570096232178e+00;-7.1406276999184615e-01;-5.6748458921378153e-01;2.3577075067085325e+00;-1.0451804305992027e+00;-2.0109124620938066e+00;7.6052632831795097e-01;1.2304180393546205e+00;2.5538748476858086e-01;-6.8101783454398646e-01
4.4602244080714637e-01;2.8989277209076270e-01;4.2019573872680543e-01;2.6333085417680319e-01;-1.5669440565466215e+00;-3.8213460077172634e-01;1.0339229188965096e+00;-6.4784801367055334e-01;-9.7354752117228258e-02;4.2114847898973795e-01;-3.2705845273987411e-01;-4.7789343891388031e-01;-1.0577157661951821e+00;2.6566165681740156e-01;1.5267692580478900e+00
-3.4334962266523411e-01;-1.7094255238359013e+00;-1.4840933060886830e-01;4.1413859728685398e-01;-5.6406939873021089e-01;1.6930379309897994e+00;-1.2012582446828433e+00;2.6809871997847529e-01;4.1932239817114897e-01;-3.9581381282019552e-02;3.1718198883296356e-02;1.2816891524737808e+00;1.6272323864541305e+00;5.1798991285317763e-03;2.8838055994214606e-01
1.6817418579974212e-02;1.1946648818126118e+00;1.8886401798132357e-01;-1.0159802009468704e+00;9.9349434726215058e-01;-7.3510448362368319e-01;-5.5666243781561664e-01;6.7458909167367201e-02;-1.4035911404464121e+00;2.8279528070934312e-01;7.3712113218432029e-01;2.3475980969487531e+00;7.0917749989363510e-01;-1.7608054029882128e-01;7.0543645421480519e-02
-9.7181155819508425e-01;-1.9436073611239071e-01;1.7615767182801558e+00;-2.1530154847783434e-01;1.3230071060823339e+00;2.1335653329193831e+00;-1.4747886190494981e+00;-1.1642957889547179e+00;2.2276277946424045e-01;4.5416916134292246e-02;4.9559294541456872e-01;-2.0912189510900214e+00;-1.5000160354247993e+00;2.0605234795529095e-01;1.0397206805501900e+00
-5.0706188190578017e-01;2.2146957983039317e-01;8.3059893900576698e-01;-1.1422594773448900e+00;5.0850683662826845e-01;7.5796618317787967e-01;1.3655118342475589e-01;1.5837575624613573e+00;-2.5803719822031779e-01;-6.6756183977564709e-01;1.3201512516505380e+00;-1.6551530155083614e+00;-6.8182622008941965e-03;1.0926637787508360e+00;3.4849185460136789e-01
-8.6286984465498895e-01;-8.1919472819857575e-01;-7.9573994266670570e-02;6.3328454003164877e-02;8.6709817365687294e-02;-1.2761524345047821e+00;7.4802631961984500e-01;-3.2732283157353098e-01;1.1022997659816719e-01;-8.7195934324479818e-01;2.3544491545136719e+00;-6.5770985391763359e-01;-1.7572777861811473e-01;-1.0250308771776466e-01;1.5617616720250194e+00
-1.4050602507531720e-02;-2.3186705364636637e-01;6.7918430724884449e-01;2.4081473799865229e-02;5.2289710289000657e-01;1.0373256771846986e+00;1.3794686136207263e-01;-2.5066763133732323e-01;-1.2502213461593685e+00;-1.0526462375135064e+00;7.4609384423308100e-01;-3.4736623370861747e-01;1.8656400129799409e+00;-5.9165254828510161e-01;6.6728591163100881e-01
1.2457926204864269e+00;6.3689611038751959e-01;-1.9321882633098902e-01;-7.4165713179902160e-01;6.5535604464944341e-01;-2.0094051313719118e-02;9.0155267450538479e-01;-8.1034483228866250e-01;-4.1752726513962074e-01;-6.7716078026351156e-01;-1.4842835355871093e+00;7.5548351315917681e-02;4.4333353901515710e-01;-6.7784686312470077e-01;-1.2077029730946307e+00
-1.1357980685388865e-01;1.0951813213664643e+00;-7.7495010938216213e-01;3.3343712951228349e-01;-8.5404208291564032e-01;-2.6940859550295243e-01;5.6402577628051120e-01;1.1192391285431784e+00;-7.4538106393208170e-01;-2.1728479941706130e-01;-1.0763421142622611e+00;-1.8916136411182300e+00;6.9149134626618802e-01;-8.7685033742488361e-01;-1.7119956951537479e-01
-6.7124491119986840e-01;-1.3859429964821708e+00;-5.0070440791755244e-01;5.4187592602777912e-01;-1.0875319588980199e-01;-7.4420939740724734e-01;4.6273779794285763e-01;6.9668571809907287e-01;-1.2726044125684071e+00;-1.2131079504921971e+00;2.1059294401076203e-01;1.2237895132747765e+00;1.4736196173944509e+00;5.1435574409132589e-01;2.0333132946943366e-01
6.6937562938575068e-01;-8.6747454054579912e-02;-7.4004858990783920e-02;-1.9347299868110197e+00;3.3388546291402982e-01;-2.1439512102941456e+00;-9.0018420907734065e-01;-7.8929366953053193e-01;7.6642227460234180e-01;-9.6675408290123133e-01;-4.4455273568949139e-01;-4.4648508382062646e-01;-1.2807456553088366e+00;-1.2512885472099427e-02;4.6420744004856396e-01
-9.7402944751597809e-01;1.0497833486977235e+00;9.7118574194727580e-01;-1.4037532825702065e-01;-1.4064021250026346e+00;-8.3906521319201155e-01;-1.9397087209559852e-01;1.0446758619755150e+00;-1.2742131819868872e+00;5.0398628385024224e-01;2.1505566212754654e-01;2.7790350361317107e-01;-7.8370202092096941e-02;-3.1630275541950290e-02;1.7320615587485213e+00
8.2125920144207254e-01;7.4724987482652871e-01;-9.2891912405374355e-01;-2.8138409049220753e-01;-5.8803306975162339e-01;-1.0289264616115532e+00;-1.5292165772866291e+00;-1.3292254360957237e-01;-1.0174454087492386e+00;1.5238481782211826e+00;8.7311034493259387e-01;9.0854688765573532e-01;-8.0917308454459924e-01;4.3877242486699125e-01;-1.2809281338410348e+00
-8.7508750285694559e-01;2.2338924093882828e-01;-1.1462220290402760e+00;1.5590621092016403e+00;4.2716827021720655e-01;-2.6744728234883324e+00;7.1409124708173910e-01;3.2014484668644527e-01;-3.1680216883803552e-01;8.4537873896949745e-01;5.5279899773626273e-01;1.1833048892402069e+00;-1.0399235953019104e+00;1.2760894153713314e+00;-1.2201044033087762e+00
7.5660165209112873e-03;-4.9665571648209436e-02;-4.2508756676121384e-01;-1.7055853798100067e+00;-6.6320405459875043e-01;-4.1470541770786007e-01;-1.0566929754532310e+00;-8.7949448269298951e-03;-5.8988636916398440e-01;-7.5909457674877545e-01;1.1902774126826352e+00;-6.7589045647735435e-02;5.4516237050556926e-01;3.5760782697026933e-01;-9.4088437072030251e-01
1.2332840504998691e-01;-1.1650388380941508e+00;-6.3502694525582859e-01;5.8302401059581521e-01;5.0022955364976707e-01;-6.5663934181577666e-01;3.2568586934919458e-01;-5.4234044780649815e-01;-1.0351143541180456e+00;-3.8740286489867953e-01;1.6680969634783166e-01;1.4726692080192174e+00;3.2443140959616201e-01;-5.1308514468678634e-01;-1.6893174635179284e-01
